点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
1355,132600.000,-2.490000,6.210000,-2.820000,0.300000,-6.520000,0.750000,-1.480000,-2.410000
1356,132756.000,-2.530000,6.650000,-2.170000,0.650000,-7.680000,0.950000,-1.270000,-2.660000
1357,132912.000,-2.580000,6.950000,-1.610000,0.920000,-8.450000,1.030000,-1.200000,-2.870000
1358,133068.000,-2.600000,7.280000,-1.010000,1.220000,-9.030000,1.200000,-1.030000,-2.950000
1359,133224.000,-2.650000,7.600000,-0.410000,1.510000,-9.310000,1.350000,-0.840000,-2.930000
1360,133380.000,-2.690000,7.850000,0.170000,1.770000,-9.290000,1.470000,-0.650000,-2.820000
1361,133536.000,-2.750000,8.120000,0.800000,2.050000,-8.940000,1.630000,-0.430000,-2.580000
1362,133692.000,-2.840000,8.320000,1.370000,2.280000,-8.260000,1.700000,-0.300000,-2.280000
1363,133848.000,-2.920000,8.440000,1.910000,2.470000,-7.370000,1.770000,-0.220000,-1.940000
1364,134004.000,-3.020000,8.490000,2.410000,2.620000,-6.330000,1.810000,-0.200000,-1.570000
1365,134160.000,-3.100000,8.450000,2.810000,2.720000,-5.220000,1.830000,-0.190000,-1.190000
1366,134316.000,-3.180000,8.380000,3.180000,2.790000,-4.110000,1.850000,-0.110000,-0.790000
1367,134472.000,-3.270000,8.230000,3.470000,2.810000,-3.050000,1.840000,-0.010000,-0.400000
1368,134628.000,-3.380000,8.050000,3.720000,2.790000,-2.100000,1.820000,0.100000,-0.060000
1369,134784.000,-3.420000,7.770000,3.920000,2.750000,-1.270000,1.780000,0.240000,0.250000
1370,134940.000,-3.600000,7.640000,4.210000,2.750000,-0.840000,1.720000,0.360000,0.410000
1371,135096.000,-3.680000,7.230000,4.290000,2.610000,-0.420000,1.480000,0.330000,0.460000
1372,135252.000,-3.780000,6.920000,4.480000,2.540000,-0.130000,1.440000,0.470000,0.590000
1373,135408.000,-3.930000,6.520000,4.670000,2.420000,0.030000,1.330000,0.560000,0.640000
1374,135564.000,-4.000000,6.060000,4.780000,2.280000,0.150000,1.210000,0.610000,0.650000
1375,135720.000,-4.100000,5.650000,5.010000,2.180000,0.150000,1.140000,0.720000,0.670000
1376,135876.000,-4.190000,5.160000,5.160000,2.040000,0.140000,0.980000,0.740000,0.620000
1377,136032.000,-4.250000,4.710000,5.310000,1.920000,0.010000,0.860000,0.810000,0.560000
1378,136188.000,-4.330000,4.290000,5.420000,1.790000,-0.170000,0.740000,0.860000,0.470000
1379,136344.000,-4.370000,3.860000,5.560000,1.680000,-0.430000,0.630000,0.900000,0.360000
1380,136500.000,-4.450000,3.460000,5.710000,1.570000,-0.680000,0.560000,0.900000,0.260000
1381,136656.000,-4.510000,3.000000,5.850000,1.440000,-0.820000,0.480000,0.900000,0.180000
1382,136812.000,-4.560000,2.580000,5.950000,1.320000,-0.840000,0.480000,0.930000,0.190000
1383,136968.000,-4.610000,2.170000,6.050000,1.200000,-0.800000,0.490000,0.990000,0.220000
1384,137124.000,-4.640000,1.750000,6.140000,1.080000,-0.730000,0.480000,1.020000,0.250000
1385,137280.000,-4.670000,1.360000,6.230000,0.970000,-0.680000,0.420000,1.020000,0.250000
1386,137436.000,-4.660000,0.920000,6.280000,0.840000,-0.630000,0.330000,0.990000,0.230000
1387,137592.000,-4.660000,0.470000,6.320000,0.710000,-0.570000,0.220000,0.970000,0.200000
1388,137748.000,-4.630000,0.010000,6.330000,0.570000,-0.470000,0.110000,0.990000,0.210000
1389,137904.000,-4.600000,-0.410000,6.340000,0.440000,-0.370000,0.000000,1.030000,0.220000
1390,138060.000,-4.550000,-0.860000,6.350000,0.310000,-0.280000,-0.120000,1.090000,0.230000
1391,138216.000,-4.490000,-1.340000,6.320000,0.160000,-0.220000,-0.230000,1.140000,0.230000
1392,138372.000,-4.400000,-1.800000,6.300000,0.030000,-0.190000,-0.360000,1.200000,0.210000
1393,138528.000,-4.300000,-2.250000,6.240000,-0.100000,-0.160000,-0.460000,1.240000,0.200000
1394,138684.000,-4.190000,-2.670000,6.150000,-0.230000,-0.140000,-0.540000,1.280000,0.200000
1395,138840.000,-4.040000,-3.110000,6.030000,-0.370000,-0.110000,-0.600000,1.310000,0.200000
1396,138996.000,-3.880000,-3.540000,5.920000,-0.500000,-0.070000,-0.630000,1.330000,0.210000
1397,139152.000,-3.740000,-3.950000,5.790000,-0.630000,-0.040000,-0.670000,1.340000,0.210000
1398,139308.000,-3.600000,-4.350000,5.660000,-0.760000,-0.010000,-0.720000,1.340000,0.200000
1399,139464.000,-3.470000,-4.710000,5.500000,-0.890000,0.010000,-0.760000,1.340000,0.190000
1400,139620.000,-3.330000,-5.050000,5.350000,-1.010000,0.050000,-0.790000,1.330000,0.190000
1401,139776.000,-3.190000,-5.390000,5.180000,-1.130000,0.090000,-0.820000,1.320000,0.190000
1402,139932.000,-3.030000,-5.750000,5.040000,-1.240000,0.140000,-0.860000,1.310000,0.190000
1403,140088.000,-2.870000,-6.090000,4.860000,-1.360000,0.200000,-0.910000,1.300000,0.190000
1404,140244.000,-2.700000,-6.410000,4.680000,-1.470000,0.280000,-0.970000,1.290000,0.200000
1405,140400.000,-2.520000,-6.730000,4.480000,-1.590000,0.360000,-1.030000,1.260000,0.190000
1406,140556.000,-2.320000,-7.020000,4.270000,-1.690000,0.470000,-1.090000,1.220000,0.200000
1407,140712.000,-2.130000,-7.320000,4.040000,-1.800000,0.560000,-1.150000,1.190000,0.200000
1408,140868.000,-1.910000,-7.640000,3.800000,-1.910000,0.670000,-1.200000,1.150000,0.200000
1409,141024.000,-1.700000,-7.900000,3.560000,-2.010000,0.760000,-1.260000,1.110000,0.200000
1410,141180.000,-1.480000,-8.120000,3.300000,-2.100000,0.840000,-1.300000,1.070000,0.200000
1411,141336.000,-1.270000,-8.330000,3.050000,-2.180000,0.900000,-1.330000,1.040000,0.200000
1412,141492.000,-1.020000,-8.550000,2.770000,-2.260000,0.950000,-1.350000,1.020000,0.200000
1413,141648.000,-0.780000,-8.740000,2.500000,-2.340000,0.990000,-1.370000,1.000000,0.200000
1414,141804.000,-0.540000,-8.870000,2.200000,-2.400000,1.040000,-1.380000,0.980000,0.210000
1415,141960.000,-0.320000,-8.940000,1.890000,-2.450000,1.080000,-1.410000,0.950000,0.200000
1416,142116.000,-0.100000,-8.990000,1.570000,-2.500000,1.130000,-1.440000,0.920000,0.200000
1417,142272.000,0.120000,-9.030000,1.230000,-2.560000,1.190000,-1.440000,0.880000,0.210000
1418,142428.000,0.340000,-9.070000,0.910000,-2.600000,1.250000,-1.440000,0.830000,0.210000
1419,142584.000,0.580000,-9.090000,0.590000,-2.640000,1.330000,-1.450000,0.770000,0.210000
1420,142740.000,0.790000,-9.120000,0.280000,-2.680000,1.400000,-1.470000,0.700000,0.210000
1421,142896.000,0.990000,-9.110000,-0.030000,-2.710000,1.480000,-1.480000,0.660000,0.220000
1422,143052.000,1.180000,-9.100000,-0.320000,-2.740000,1.540000,-1.500000,0.600000,0.210000
1423,143208.000,1.390000,-9.060000,-0.650000,-2.770000,1.600000,-1.510000,0.560000,0.210000
1424,143364.000,1.600000,-9.020000,-0.960000,-2.790000,1.640000,-1.500000,0.520000,0.220000
1425,143520.000,1.790000,-8.940000,-1.280000,-2.810000,1.680000,-1.480000,0.470000,0.220000
1426,143676.000,1.990000,-8.880000,-1.580000,-2.820000,1.710000,-1.460000,0.410000,0.220000
1427,143832.000,2.190000,-8.780000,-1.910000,-2.830000,1.740000,-1.420000,0.350000,0.220000
1428,143988.000,2.380000,-8.660000,-2.210000,-2.830000,1.770000,-1.380000,0.290000,0.220000
1429,144144.000,2.560000,-8.510000,-2.520000,-2.820000,1.810000,-1.330000,0.210000,0.230000
1430,144300.000,2.730000,-8.330000,-2.830000,-2.810000,1.830000,-1.280000,0.140000,0.230000
1431,144456.000,2.820000,-8.150000,-3.130000,-2.820000,1.860000,-1.230000,0.050000,0.220000
1432,144612.000,2.960000,-7.940000,-3.410000,-2.790000,1.900000,-1.170000,-0.010000,0.240000
1433,144768.000,3.090000,-7.730000,-3.700000,-2.780000,1.910000,-1.120000,-0.090000,0.230000
1434,144924.000,3.220000,-7.480000,-4.000000,-2.750000,1.940000,-1.070000,-0.150000,0.240000
1435,145080.000,3.330000,-7.220000,-4.270000,-2.720000,1.970000,-1.030000,-0.220000,0.240000
1436,145236.000,3.400000,-6.920000,-4.530000,-2.680000,2.010000,-0.990000,-0.290000,0.240000
1437,145392.000,3.450000,-6.600000,-4.760000,-2.630000,2.050000,-0.970000,-0.360000,0.240000
1438,145548.000,3.510000,-6.260000,-5.010000,-2.580000,2.090000,-0.930000,-0.420000,0.240000
1439,145704.000,3.550000,-5.910000,-5.240000,-2.530000,2.110000,-0.900000,-0.470000,0.240000
1440,145860.000,3.610000,-5.560000,-5.460000,-2.470000,2.150000,-0.870000,-0.540000,0.240000
1441,146016.000,3.640000,-5.230000,-5.650000,-2.410000,2.170000,-0.830000,-0.590000,0.250000
1442,146172.000,3.660000,-4.900000,-5.850000,-2.360000,2.190000,-0.790000,-0.650000,0.250000
1443,146328.000,3.680000,-4.560000,-6.010000,-2.290000,2.200000,-0.750000,-0.700000,0.250000
1444,146484.000,3.700000,-4.210000,-6.180000,-2.230000,2.210000,-0.690000,-0.760000,0.250000
1445,146640.000,3.710000,-3.850000,-6.360000,-2.160000,2.210000,-0.640000,-0.800000,0.250000
1446,146796.000,3.710000,-3.480000,-6.500000,-2.090000,2.180000,-0.560000,-0.850000,0.250000
1447,146952.000,3.690000,-3.110000,-6.630000,-2.010000,2.160000,-0.480000,-0.890000,0.260000
1448,147108.000,3.670000,-2.740000,-6.750000,-1.940000,2.110000,-0.400000,-0.930000,0.260000
1449,147264.000,3.640000,-2.340000,-6.850000,-1.850000,2.060000,-0.320000,-0.970000,0.250000
1450,147420.000,3.590000,-1.940000,-6.960000,-1.770000,2.000000,-0.230000,-0.990000,0.260000
1451,147576.000,3.530000,-1.530000,-7.080000,-1.690000,1.950000,-0.130000,-1.030000,0.260000
1452,147732.000,3.450000,-1.120000,-7.150000,-1.600000,1.880000,-0.040000,-1.060000,0.260000
1453,147888.000,3.370000,-0.710000,-7.190000,-1.510000,1.840000,0.040000,-1.090000,0.260000
1454,148044.000,3.270000,-0.300000,-7.210000,-1.410000,1.790000,0.100000,-1.110000,0.260000
1455,148200.000,3.170000,0.110000,-7.230000,-1.310000,1.760000,0.170000,-1.130000,0.260000
1456,148356.000,3.040000,0.530000,-7.240000,-1.220000,1.730000,0.220000,-1.160000,0.260000
1457,148512.000,2.910000,0.930000,-7.200000,-1.120000,1.710000,0.280000,-1.200000,0.260000
1458,148668.000,2.750000,1.310000,-7.120000,-1.020000,1.700000,0.310000,-1.230000,0.260000
1459,148824.000,2.580000,1.720000,-7.040000,-0.910000,1.710000,0.350000,-1.270000,0.260000
1460,148980.000,2.410000,2.120000,-6.940000,-0.800000,1.710000,0.380000,-1.290000,0.260000
1461,149136.000,2.230000,2.510000,-6.850000,-0.700000,1.690000,0.420000,-1.310000,0.260000
1462,149292.000,2.070000,2.880000,-6.720000,-0.590000,1.660000,0.470000,-1.330000,0.260000
1463,149448.000,1.900000,3.230000,-6.600000,-0.490000,1.620000,0.530000,-1.340000,0.270000
1464,149604.000,1.750000,3.570000,-6.460000,-0.380000,1.570000,0.600000,-1.360000,0.270000
1465,149760.000,1.590000,3.900000,-6.320000,-0.270000,1.510000,0.680000,-1.370000,0.270000
1466,149916.000,1.420000,4.250000,-6.170000,-0.160000,1.430000,0.760000,-1.380000,0.270000
1467,150072.000,1.240000,4.570000,-6.000000,-0.060000,1.340000,0.850000,-1.380000,0.270000
1468,150228.000,1.060000,4.890000,-5.810000,0.040000,1.250000,0.940000,-1.360000,0.270000
1469,150384.000,0.850000,5.200000,-5.600000,0.150000,1.130000,1.020000,-1.340000,0.270000
1470,150540.000,0.650000,5.530000,-5.400000,0.260000,1.020000,1.100000,-1.310000,0.270000
1471,150696.000,0.450000,5.840000,-5.170000,0.370000,0.900000,1.170000,-1.260000,0.270000
1472,150852.000,0.240000,6.140000,-4.920000,0.480000,0.790000,1.230000,-1.210000,0.270000
1473,151008.000,0.020000,6.360000,-4.660000,0.570000,0.680000,1.270000,-1.150000,0.260000
1474,151164.000,-0.160000,6.590000,-4.410000,0.670000,0.600000,1.300000,-1.110000,0.260000
1475,151320.000,-0.370000,6.820000,-4.120000,0.770000,0.530000,1.330000,-1.060000,0.260000
1476,151476.000,-0.580000,7.050000,-3.840000,0.870000,0.480000,1.340000,-1.030000,0.260000
1477,151632.000,-0.810000,7.270000,-3.530000,0.970000,0.430000,1.370000,-1.000000,0.260000
1478,151788.000,-1.030000,7.430000,-3.200000,1.060000,0.380000,1.400000,-0.990000,0.260000
1479,151944.000,-1.230000,7.540000,-2.870000,1.140000,0.330000,1.430000,-0.990000,0.250000
1480,152100.000,-1.410000,7.610000,-2.510000,1.230000,0.290000,1.460000,-0.980000,0.250000
1481,152256.000,-1.600000,7.690000,-2.140000,1.310000,0.260000,1.500000,-0.970000,0.260000
1482,152412.000,-1.800000,7.750000,-1.790000,1.380000,0.210000,1.500000,-0.940000,0.250000
1483,152568.000,-1.960000,7.830000,-1.440000,1.470000,0.150000,1.520000,-0.910000,0.250000
1484,152724.000,-2.130000,7.890000,-1.110000,1.550000,0.090000,1.530000,-0.860000,0.250000
1485,152880.000,-2.260000,7.930000,-0.800000,1.620000,0.020000,1.550000,-0.820000,0.250000
1486,153036.000,-2.410000,7.940000,-0.480000,1.680000,-0.050000,1.570000,-0.770000,0.250000
1487,153192.000,-2.570000,7.970000,-0.140000,1.750000,-0.130000,1.590000,-0.710000,0.250000
1488,153348.000,-2.720000,7.950000,0.200000,1.810000,-0.210000,1.590000,-0.640000,0.240000
1489,153504.000,-2.860000,7.940000,0.540000,1.870000,-0.280000,1.580000,-0.560000,0.240000
1490,153660.000,-3.020000,7.910000,0.880000,1.920000,-0.360000,1.550000,-0.480000,0.230000
1491,153816.000,-3.170000,7.860000,1.220000,1.970000,-0.410000,1.510000,-0.380000,0.240000
1492,153972.000,-3.320000,7.790000,1.570000,2.010000,-0.470000,1.460000,-0.290000,0.230000
1493,154128.000,-3.450000,7.690000,1.930000,2.050000,-0.520000,1.410000,-0.200000,0.230000
1494,154284.000,-3.600000,7.560000,2.280000,2.080000,-0.560000,1.350000,-0.090000,0.230000
1495,154440.000,-3.710000,7.410000,2.630000,2.110000,-0.590000,1.270000,0.000000,0.220000
1496,154596.000,-3.800000,7.260000,2.950000,2.130000,-0.620000,1.210000,0.080000,0.220000
1497,154752.000,-3.900000,7.090000,3.300000,2.160000,-0.640000,1.160000,0.140000,0.220000
1498,154908.000,-3.970000,6.900000,3.640000,2.190000,-0.670000,1.120000,0.200000,0.210000
1499,155064.000,-4.040000,6.680000,3.970000,2.200000,-0.710000,1.080000,0.260000,0.210000
1500,155220.000,-4.060000,6.450000,4.270000,2.220000,-0.760000,1.070000,0.320000,0.210000
1501,155376.000,-4.080000,6.180000,4.540000,2.210000,-0.810000,1.030000,0.390000,0.200000
1502,155532.000,-4.080000,5.900000,4.830000,2.210000,-0.840000,1.010000,0.440000,0.200000
1503,155688.000,-4.080000,5.600000,5.110000,2.210000,-0.870000,0.970000,0.500000,0.200000
1504,155844.000,-4.070000,5.310000,5.360000,2.200000,-0.890000,0.920000,0.560000,0.190000
1505,156000.000,-4.050000,5.020000,5.620000,2.190000,-0.920000,0.860000,0.640000,0.190000
1506,156156.000,-4.030000,4.750000,5.840000,2.180000,-0.940000,0.810000,0.700000,0.190000
1507,156312.000,-3.990000,4.480000,6.040000,2.170000,-0.960000,0.760000,0.760000,0.180000
1508,156468.000,-3.960000,4.180000,6.220000,2.140000,-0.990000,0.720000,0.810000,0.180000
1509,156624.000,-3.920000,3.870000,6.420000,2.120000,-1.010000,0.680000,0.870000,0.180000
1510,156780.000,-3.860000,3.550000,6.610000,2.100000,-1.010000,0.620000,0.930000,0.180000
1511,156936.000,-3.790000,3.210000,6.790000,2.070000,-1.000000,0.550000,0.980000,0.170000
1512,157092.000,-3.710000,2.890000,6.950000,2.040000,-0.970000,0.470000,1.010000,0.170000
1513,157248.000,-3.620000,2.570000,7.090000,2.010000,-0.930000,0.390000,1.050000,0.170000
1514,157404.000,-3.530000,2.220000,7.240000,1.970000,-0.880000,0.300000,1.080000,0.160000
1515,157560.000,-3.400000,1.870000,7.370000,1.940000,-0.820000,0.200000,1.100000,0.160000
1516,157716.000,-3.290000,1.510000,7.480000,1.900000,-0.750000,0.100000,1.120000,0.150000
1517,157872.000,-3.160000,1.160000,7.550000,1.850000,-0.680000,0.000000,1.150000,0.150000
