点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
1341,129012.000,6.300000,-1.960000,-3.030000,0.430000,2.480000,-1.920000,-0.250000,0.100000
1342,129168.000,6.510000,-1.460000,-3.080000,0.650000,2.520000,-1.840000,-0.370000,0.100000
1343,129324.000,6.700000,-0.980000,-3.140000,0.860000,2.540000,-1.780000,-0.480000,0.090000
1344,129480.000,6.880000,-0.470000,-3.200000,1.070000,2.580000,-1.710000,-0.580000,0.090000
1345,129636.000,7.020000,0.010000,-3.260000,1.250000,2.600000,-1.630000,-0.700000,0.090000
1346,129792.000,7.160000,0.490000,-3.290000,1.450000,2.610000,-1.530000,-0.810000,0.090000
1347,129948.000,7.270000,0.950000,-3.330000,1.630000,2.610000,-1.430000,-0.930000,0.080000
1348,130104.000,7.370000,1.390000,-3.360000,1.800000,2.620000,-1.330000,-1.050000,0.080000
1349,130260.000,7.440000,1.860000,-3.430000,1.950000,2.620000,-1.220000,-1.160000,0.080000
1350,130416.000,7.510000,2.320000,-3.480000,2.110000,2.620000,-1.110000,-1.280000,0.070000
1351,130572.000,7.540000,2.790000,-3.520000,2.270000,2.600000,-0.990000,-1.390000,0.070000
1352,130728.000,7.550000,3.250000,-3.560000,2.410000,2.540000,-0.840000,-1.490000,0.070000
1353,130884.000,7.560000,3.700000,-3.610000,2.550000,2.470000,-0.670000,-1.590000,0.070000
1354,131040.000,7.550000,4.110000,-3.620000,2.680000,2.400000,-0.520000,-1.680000,0.060000
1355,131196.000,7.520000,4.520000,-3.630000,2.800000,2.330000,-0.360000,-1.770000,0.060000
1356,131352.000,7.460000,4.910000,-3.630000,2.910000,2.270000,-0.220000,-1.870000,0.060000
1357,131508.000,7.380000,5.300000,-3.610000,3.020000,2.220000,-0.080000,-1.950000,0.060000
1358,131664.000,7.760000,4.970000,-4.260000,2.820000,3.160000,-0.060000,-2.150000,0.310000
1359,131820.000,6.790000,6.260000,-3.360000,3.230000,2.700000,0.580000,-1.740000,0.510000
1360,131976.000,7.230000,6.070000,-3.640000,3.220000,2.520000,0.240000,-2.150000,0.200000
1361,132132.000,6.680000,6.730000,-3.360000,3.350000,2.020000,0.270000,-2.320000,-0.010000
1362,132288.000,6.560000,6.950000,-3.160000,3.450000,1.910000,0.300000,-2.320000,-0.030000
1363,132444.000,6.310000,7.320000,-3.220000,3.470000,1.800000,0.400000,-2.420000,-0.070000
1364,132600.000,6.070000,7.640000,-3.120000,3.530000,1.690000,0.620000,-2.310000,0.000000
1365,132756.000,6.050000,7.960000,-3.100000,3.630000,1.760000,0.870000,-2.220000,0.130000
1366,132912.000,5.780000,8.330000,-2.930000,3.720000,1.570000,1.050000,-2.230000,0.130000
1367,133068.000,5.630000,8.480000,-2.840000,3.750000,1.380000,1.040000,-2.370000,0.010000
1368,133224.000,5.290000,8.750000,-2.700000,3.780000,1.190000,1.160000,-2.450000,-0.030000
1369,133380.000,5.080000,8.900000,-2.550000,3.810000,1.120000,1.290000,-2.430000,0.000000
1370,133536.000,4.790000,9.140000,-2.400000,3.840000,1.020000,1.480000,-2.410000,0.030000
1371,133692.000,4.530000,9.270000,-2.200000,3.860000,0.920000,1.610000,-2.370000,0.050000
1372,133848.000,4.260000,9.470000,-2.040000,3.890000,0.810000,1.720000,-2.370000,0.050000
1373,134004.000,3.970000,9.610000,-1.880000,3.900000,0.680000,1.760000,-2.380000,0.020000
1374,134160.000,3.700000,9.720000,-1.730000,3.890000,0.560000,1.790000,-2.380000,-0.010000
1375,134316.000,3.400000,9.840000,-1.590000,3.880000,0.440000,1.870000,-2.340000,-0.010000
1376,134472.000,3.130000,9.940000,-1.410000,3.880000,0.360000,1.970000,-2.280000,0.010000
1377,134628.000,2.820000,10.040000,-1.230000,3.870000,0.250000,2.060000,-2.230000,0.020000
1378,134784.000,2.520000,10.060000,-1.000000,3.860000,0.120000,2.130000,-2.190000,0.020000
1379,134940.000,2.180000,10.060000,-0.770000,3.820000,-0.040000,2.200000,-2.160000,0.000000
1380,135096.000,1.860000,10.000000,-0.520000,3.780000,-0.200000,2.250000,-2.090000,-0.010000
1381,135252.000,1.530000,9.940000,-0.280000,3.730000,-0.330000,2.300000,-2.010000,-0.010000
1382,135408.000,1.210000,9.850000,-0.040000,3.670000,-0.440000,2.330000,-1.910000,0.000000
1383,135564.000,0.920000,9.790000,0.180000,3.630000,-0.540000,2.370000,-1.820000,0.000000
1384,135720.000,0.610000,9.690000,0.390000,3.560000,-0.650000,2.390000,-1.750000,0.000000
1385,135876.000,0.330000,9.580000,0.590000,3.500000,-0.760000,2.400000,-1.700000,-0.020000
1386,136032.000,0.030000,9.440000,0.810000,3.420000,-0.860000,2.430000,-1.640000,-0.020000
1387,136188.000,-0.270000,9.270000,1.030000,3.340000,-0.970000,2.460000,-1.580000,-0.030000
1388,136344.000,-0.570000,9.100000,1.230000,3.250000,-1.070000,2.480000,-1.480000,-0.020000
1389,136500.000,-0.870000,8.920000,1.440000,3.160000,-1.180000,2.490000,-1.390000,-0.020000
1390,136656.000,-1.170000,8.720000,1.640000,3.060000,-1.300000,2.500000,-1.290000,-0.030000
1391,136812.000,-1.470000,8.510000,1.850000,2.960000,-1.430000,2.500000,-1.190000,-0.040000
1392,136968.000,-1.790000,8.250000,2.050000,2.830000,-1.540000,2.500000,-1.100000,-0.040000
1393,137124.000,-2.080000,7.960000,2.280000,2.720000,-1.640000,2.500000,-1.000000,-0.040000
1394,137280.000,-2.380000,7.660000,2.480000,2.580000,-1.730000,2.490000,-0.890000,-0.040000
1395,137436.000,-2.670000,7.360000,2.670000,2.450000,-1.820000,2.450000,-0.770000,-0.040000
1396,137592.000,-2.950000,7.050000,2.840000,2.310000,-1.910000,2.400000,-0.650000,-0.050000
1397,137748.000,-3.230000,6.730000,3.010000,2.170000,-1.990000,2.340000,-0.520000,-0.050000
1398,137904.000,-3.510000,6.390000,3.170000,2.010000,-2.080000,2.300000,-0.400000,-0.060000
1399,138060.000,-3.780000,6.000000,3.330000,1.850000,-2.170000,2.240000,-0.280000,-0.070000
1400,138216.000,-4.020000,5.590000,3.480000,1.680000,-2.260000,2.220000,-0.150000,-0.060000
1401,138372.000,-4.240000,5.120000,3.620000,1.500000,-2.340000,2.160000,-0.040000,-0.070000
1402,138528.000,-4.450000,4.640000,3.750000,1.310000,-2.390000,2.090000,0.070000,-0.070000
1403,138684.000,-4.650000,4.170000,3.860000,1.120000,-2.420000,2.000000,0.190000,-0.070000
1404,138840.000,-4.860000,3.690000,3.950000,0.920000,-2.450000,1.910000,0.290000,-0.080000
1405,138996.000,-5.070000,3.220000,4.040000,0.730000,-2.480000,1.820000,0.400000,-0.080000
1406,139152.000,-5.250000,2.760000,4.120000,0.540000,-2.500000,1.750000,0.500000,-0.080000
1407,139308.000,-5.440000,2.250000,4.190000,0.330000,-2.530000,1.670000,0.590000,-0.090000
1408,139464.000,-5.610000,1.760000,4.260000,0.130000,-2.560000,1.600000,0.690000,-0.090000
1409,139620.000,-5.760000,1.250000,4.310000,-0.060000,-2.590000,1.530000,0.790000,-0.090000
1410,139776.000,-5.890000,0.750000,4.360000,-0.260000,-2.600000,1.430000,0.900000,-0.090000
1411,139932.000,-6.040000,0.260000,4.380000,-0.460000,-2.610000,1.330000,1.010000,-0.090000
1412,140088.000,-6.160000,-0.210000,4.400000,-0.650000,-2.610000,1.210000,1.110000,-0.090000
1413,140244.000,-6.270000,-0.700000,4.410000,-0.850000,-2.600000,1.120000,1.210000,-0.090000
1414,140400.000,-6.340000,-1.200000,4.440000,-1.030000,-2.580000,1.010000,1.310000,-0.080000
1415,140556.000,-6.400000,-1.700000,4.440000,-1.220000,-2.560000,0.880000,1.400000,-0.090000
1416,140712.000,-6.440000,-2.210000,4.410000,-1.410000,-2.520000,0.740000,1.510000,-0.090000
1417,140868.000,-6.480000,-2.680000,4.400000,-1.580000,-2.460000,0.600000,1.600000,-0.080000
1418,141024.000,-6.500000,-3.150000,4.390000,-1.750000,-2.390000,0.440000,1.690000,-0.080000
1419,141180.000,-6.500000,-3.600000,4.360000,-1.910000,-2.320000,0.300000,1.760000,-0.080000
1420,141336.000,-6.490000,-4.030000,4.320000,-2.060000,-2.250000,0.170000,1.830000,-0.080000
1421,141492.000,-6.430000,-4.460000,4.280000,-2.200000,-2.190000,0.040000,1.900000,-0.080000
1422,141648.000,-6.350000,-4.890000,4.210000,-2.340000,-2.130000,-0.080000,1.970000,-0.080000
1423,141804.000,-6.230000,-5.310000,4.120000,-2.470000,-2.070000,-0.180000,2.030000,-0.070000
1424,141960.000,-6.100000,-5.710000,4.000000,-2.600000,-2.000000,-0.290000,2.080000,-0.070000
1425,142116.000,-5.960000,-6.110000,3.900000,-2.720000,-1.910000,-0.400000,2.110000,-0.060000
1426,142272.000,-5.820000,-6.460000,3.780000,-2.830000,-1.830000,-0.500000,2.120000,-0.070000
1427,142428.000,-5.660000,-6.810000,3.660000,-2.930000,-1.750000,-0.590000,2.140000,-0.060000
1428,142584.000,-5.510000,-7.110000,3.540000,-3.020000,-1.670000,-0.680000,2.160000,-0.060000
1429,142740.000,-5.350000,-7.410000,3.400000,-3.120000,-1.590000,-0.780000,2.180000,-0.060000
1430,142896.000,-5.170000,-7.690000,3.280000,-3.190000,-1.510000,-0.880000,2.210000,-0.060000
1431,143052.000,-5.000000,-7.960000,3.140000,-3.270000,-1.420000,-1.000000,2.240000,-0.060000
1432,143208.000,-4.790000,-8.240000,2.980000,-3.350000,-1.330000,-1.110000,2.270000,-0.050000
1433,143364.000,-4.570000,-8.500000,2.820000,-3.410000,-1.240000,-1.210000,2.290000,-0.050000
1434,143520.000,-4.340000,-8.740000,2.640000,-3.480000,-1.140000,-1.310000,2.300000,-0.050000
1435,143676.000,-4.110000,-8.970000,2.450000,-3.540000,-1.020000,-1.430000,2.300000,-0.050000
1436,143832.000,-3.870000,-9.160000,2.260000,-3.590000,-0.900000,-1.520000,2.280000,-0.040000
1437,143988.000,-3.620000,-9.360000,2.070000,-3.630000,-0.770000,-1.610000,2.250000,-0.040000
1438,144144.000,-3.370000,-9.530000,1.880000,-3.670000,-0.650000,-1.700000,2.220000,-0.040000
1439,144300.000,-3.130000,-9.680000,1.680000,-3.710000,-0.530000,-1.770000,2.180000,-0.040000
1440,144456.000,-2.880000,-9.880000,1.500000,-3.750000,-0.400000,-1.850000,2.150000,-0.030000
1441,144612.000,-2.620000,-10.010000,1.290000,-3.780000,-0.280000,-1.930000,2.110000,-0.030000
1442,144768.000,-2.330000,-10.080000,1.050000,-3.780000,-0.160000,-2.010000,2.080000,-0.030000
1443,144924.000,-2.060000,-10.110000,0.790000,-3.790000,-0.030000,-2.080000,2.030000,-0.020000
1444,145080.000,-1.780000,-10.110000,0.520000,-3.790000,0.090000,-2.130000,1.960000,-0.020000
1445,145236.000,-1.500000,-10.080000,0.230000,-3.780000,0.200000,-2.150000,1.880000,-0.020000
1446,145392.000,-1.220000,-10.050000,-0.010000,-3.760000,0.320000,-2.180000,1.810000,-0.010000
1447,145548.000,-0.920000,-9.990000,-0.270000,-3.720000,0.430000,-2.200000,1.730000,-0.010000
1448,145704.000,-0.640000,-9.940000,-0.530000,-3.700000,0.540000,-2.220000,1.660000,0.000000
1449,145860.000,-0.360000,-9.860000,-0.770000,-3.660000,0.640000,-2.240000,1.590000,0.000000
1450,146016.000,-0.070000,-9.770000,-1.010000,-3.610000,0.730000,-2.260000,1.520000,0.000000
1451,146172.000,0.180000,-9.650000,-1.260000,-3.570000,0.830000,-2.280000,1.440000,0.000000
1452,146328.000,0.450000,-9.510000,-1.520000,-3.520000,0.940000,-2.290000,1.360000,0.000000
1453,146484.000,0.720000,-9.360000,-1.760000,-3.460000,1.040000,-2.310000,1.280000,0.000000
1454,146640.000,0.970000,-9.200000,-1.990000,-3.400000,1.130000,-2.310000,1.210000,0.010000
1455,146796.000,1.190000,-9.010000,-2.230000,-3.350000,1.230000,-2.320000,1.130000,0.010000
1456,146952.000,1.430000,-8.810000,-2.460000,-3.280000,1.330000,-2.330000,1.040000,0.010000
1457,147108.000,1.680000,-8.570000,-2.700000,-3.190000,1.420000,-2.320000,0.960000,0.020000
1458,147264.000,1.920000,-8.310000,-2.950000,-3.110000,1.520000,-2.290000,0.850000,0.020000
1459,147420.000,2.150000,-8.060000,-3.160000,-3.020000,1.600000,-2.260000,0.730000,0.020000
1460,147576.000,2.380000,-7.790000,-3.380000,-2.930000,1.680000,-2.200000,0.610000,0.030000
1461,147732.000,2.610000,-7.530000,-3.590000,-2.830000,1.760000,-2.150000,0.490000,0.030000
1462,147888.000,2.850000,-7.220000,-3.790000,-2.720000,1.840000,-2.100000,0.380000,0.040000
1463,148044.000,3.060000,-6.900000,-4.000000,-2.610000,1.920000,-2.070000,0.270000,0.040000
1464,148200.000,3.230000,-6.500000,-4.200000,-2.490000,2.000000,-2.040000,0.160000,0.040000
1465,148356.000,3.400000,-6.110000,-4.380000,-2.360000,2.080000,-2.000000,0.060000,0.040000
1466,148512.000,3.530000,-5.660000,-4.550000,-2.220000,2.140000,-1.940000,-0.030000,0.050000
1467,148668.000,3.680000,-5.230000,-4.700000,-2.080000,2.170000,-1.870000,-0.140000,0.050000
1468,148824.000,3.830000,-4.820000,-4.830000,-1.940000,2.190000,-1.780000,-0.240000,0.050000
1469,148980.000,3.980000,-4.400000,-4.950000,-1.790000,2.200000,-1.690000,-0.330000,0.060000
1470,149136.000,4.120000,-3.970000,-5.070000,-1.640000,2.230000,-1.620000,-0.420000,0.060000
1471,149292.000,4.240000,-3.540000,-5.140000,-1.480000,2.250000,-1.550000,-0.500000,0.060000
1472,149448.000,4.360000,-3.080000,-5.230000,-1.310000,2.290000,-1.490000,-0.590000,0.070000
1473,149604.000,4.460000,-2.610000,-5.310000,-1.150000,2.320000,-1.420000,-0.690000,0.070000
1474,149760.000,4.560000,-2.140000,-5.350000,-0.970000,2.330000,-1.320000,-0.780000,0.070000
1475,149916.000,4.650000,-1.670000,-5.400000,-0.800000,2.330000,-1.220000,-0.890000,0.070000
1476,150072.000,4.760000,-1.210000,-5.420000,-0.620000,2.330000,-1.120000,-0.980000,0.070000
1477,150228.000,4.830000,-0.730000,-5.480000,-0.460000,2.320000,-1.020000,-1.060000,0.080000
1478,150384.000,4.890000,-0.230000,-5.480000,-0.270000,2.310000,-0.920000,-1.150000,0.080000
1479,150540.000,4.940000,0.270000,-5.490000,-0.090000,2.290000,-0.800000,-1.230000,0.080000
1480,150696.000,4.980000,0.790000,-5.480000,0.090000,2.270000,-0.680000,-1.320000,0.090000
1481,150852.000,5.030000,1.280000,-5.470000,0.280000,2.210000,-0.540000,-1.410000,0.080000
1482,151008.000,5.050000,1.770000,-5.430000,0.460000,2.140000,-0.390000,-1.490000,0.080000
1483,151164.000,5.060000,2.230000,-5.390000,0.630000,2.070000,-0.250000,-1.550000,0.090000
1484,151320.000,5.060000,2.700000,-5.330000,0.810000,2.010000,-0.140000,-1.610000,0.080000
1485,151476.000,5.020000,3.180000,-5.240000,0.980000,1.960000,-0.010000,-1.670000,0.090000
1486,151632.000,4.970000,3.660000,-5.130000,1.160000,1.910000,0.080000,-1.740000,0.080000
1487,151788.000,4.880000,4.130000,-5.020000,1.330000,1.870000,0.170000,-1.790000,0.080000
1488,151944.000,4.790000,4.570000,-4.890000,1.490000,1.810000,0.290000,-1.840000,0.080000
1489,152100.000,4.690000,5.010000,-4.730000,1.650000,1.740000,0.380000,-1.870000,0.080000
1490,152256.000,4.570000,5.420000,-4.580000,1.800000,1.650000,0.480000,-1.890000,0.080000
1491,152412.000,4.460000,5.810000,-4.430000,1.940000,1.560000,0.580000,-1.900000,0.080000
1492,152568.000,4.340000,6.170000,-4.290000,2.070000,1.490000,0.670000,-1.920000,0.080000
1493,152724.000,4.210000,6.520000,-4.120000,2.200000,1.420000,0.750000,-1.940000,0.070000
1494,152880.000,4.070000,6.870000,-3.950000,2.330000,1.350000,0.850000,-1.970000,0.070000
1495,153036.000,3.920000,7.170000,-3.770000,2.440000,1.260000,0.960000,-2.000000,0.070000
1496,153192.000,3.760000,7.490000,-3.600000,2.550000,1.170000,1.080000,-2.040000,0.070000
1497,153348.000,3.580000,7.780000,-3.390000,2.650000,1.070000,1.200000,-2.060000,0.070000
1498,153504.000,3.380000,8.050000,-3.210000,2.740000,0.960000,1.310000,-2.080000,0.060000
1499,153660.000,3.170000,8.290000,-3.000000,2.820000,0.850000,1.390000,-2.060000,0.060000
1500,153816.000,2.960000,8.540000,-2.770000,2.910000,0.740000,1.490000,-2.040000,0.060000
1501,153972.000,2.740000,8.770000,-2.540000,2.990000,0.610000,1.570000,-2.010000,0.050000
1502,154128.000,2.550000,8.970000,-2.320000,3.060000,0.490000,1.650000,-1.980000,0.050000
1503,154284.000,2.340000,9.170000,-2.100000,3.130000,0.370000,1.740000,-1.950000,0.050000
1504,154440.000,2.130000,9.340000,-1.880000,3.190000,0.260000,1.800000,-1.920000,0.040000
1505,154596.000,1.880000,9.490000,-1.630000,3.240000,0.160000,1.880000,-1.890000,0.050000
1506,154752.000,1.640000,9.610000,-1.360000,3.290000,0.060000,1.930000,-1.860000,0.040000
1507,154908.000,1.390000,9.690000,-1.060000,3.340000,-0.050000,2.000000,-1.820000,0.040000
1508,155064.000,1.160000,9.720000,-0.740000,3.380000,-0.150000,2.040000,-1.770000,0.040000
1509,155220.000,0.930000,9.740000,-0.450000,3.400000,-0.260000,2.080000,-1.700000,0.040000
1510,155376.000,0.680000,9.720000,-0.140000,3.420000,-0.370000,2.110000,-1.630000,0.030000
1511,155532.000,0.450000,9.730000,0.140000,3.440000,-0.460000,2.130000,-1.560000,0.030000
1512,155688.000,0.230000,9.710000,0.420000,3.450000,-0.550000,2.140000,-1.490000,0.030000
1513,155844.000,0.040000,9.670000,0.680000,3.460000,-0.630000,2.160000,-1.440000,0.030000
1514,156000.000,-0.170000,9.620000,0.950000,3.460000,-0.720000,2.170000,-1.380000,0.020000
1515,156156.000,-0.370000,9.550000,1.230000,3.470000,-0.810000,2.190000,-1.310000,0.020000
1516,156312.000,-0.600000,9.460000,1.500000,3.450000,-0.920000,2.210000,-1.240000,0.010000
1517,156468.000,-0.800000,9.360000,1.760000,3.440000,-1.020000,2.220000,-1.160000,0.010000
1518,156624.000,-1.030000,9.240000,2.040000,3.410000,-1.120000,2.240000,-1.080000,0.010000
1519,156780.000,-1.240000,9.090000,2.320000,3.390000,-1.220000,2.250000,-0.990000,0.010000
1520,156936.000,-1.440000,8.920000,2.600000,3.360000,-1.330000,2.240000,-0.910000,0.000000
1521,157092.000,-1.660000,8.720000,2.900000,3.320000,-1.430000,2.230000,-0.800000,0.000000
1522,157248.000,-1.870000,8.510000,3.170000,3.270000,-1.520000,2.210000,-0.700000,0.000000
1523,157404.000,-2.070000,8.300000,3.430000,3.220000,-1.600000,2.170000,-0.580000,0.000000
1524,157560.000,-2.250000,8.090000,3.670000,3.170000,-1.680000,2.120000,-0.470000,-0.010000
1525,157716.000,-2.440000,7.850000,3.900000,3.100000,-1.760000,2.070000,-0.350000,-0.010000
1526,157872.000,-2.610000,7.610000,4.140000,3.040000,-1.830000,2.030000,-0.250000,-0.010000
1527,158028.000,-2.770000,7.310000,4.380000,2.970000,-1.900000,1.980000,-0.140000,-0.020000
1528,158184.000,-2.910000,6.980000,4.610000,2.890000,-1.970000,1.940000,-0.040000,-0.020000
1529,158340.000,-3.010000,6.610000,4.830000,2.810000,-2.040000,1.900000,0.050000,-0.030000
1530,158496.000,-3.120000,6.240000,5.040000,2.720000,-2.090000,1.840000,0.150000,-0.030000
1531,158652.000,-3.220000,5.860000,5.230000,2.620000,-2.110000,1.770000,0.240000,-0.030000
1532,158808.000,-3.300000,5.500000,5.390000,2.530000,-2.140000,1.690000,0.340000,-0.030000
1533,158964.000,-3.390000,5.130000,5.560000,2.430000,-2.160000,1.600000,0.420000,-0.040000
1534,159120.000,-3.470000,4.760000,5.710000,2.330000,-2.170000,1.530000,0.510000,-0.040000
1535,159276.000,-3.540000,4.380000,5.850000,2.230000,-2.200000,1.460000,0.600000,-0.040000
1536,159432.000,-3.600000,3.960000,6.000000,2.120000,-2.220000,1.390000,0.690000,-0.040000
