点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
3144,214300.000,20.217000,38.606000,-95.130000,-20.553000,-0.190000,0.138000,0.026000,0.000000
3145,214400.000,17.237000,40.939000,-94.368000,-20.491000,-0.181000,0.156000,0.017000,0.000000
3146,214500.000,14.435000,43.327000,-93.862000,-20.421000,-0.181000,0.156000,0.009000,0.002000
3147,214600.000,11.906000,45.770000,-93.559000,-20.296000,-0.156000,0.156000,0.000000,0.002000
3148,214700.000,9.533000,48.150000,-93.489000,-20.265000,-0.138000,0.147000,-0.017000,0.003000
3149,214800.000,7.331000,50.391000,-93.528000,-20.257000,-0.130000,0.138000,-0.017000,0.000000
3150,214900.000,5.222000,52.452000,-93.598000,-20.312000,-0.130000,0.130000,0.000000,0.003000
3151,215000.000,3.191000,54.358000,-93.442000,-20.281000,-0.130000,0.121000,-0.009000,-0.002000
3152,215100.000,1.237000,56.092000,-92.967000,-20.164000,-0.130000,0.112000,0.009000,-0.002000
3153,215200.000,-0.802000,57.594000,-92.112000,-19.977000,-0.138000,0.086000,0.035000,0.002000
3154,215300.000,-2.965000,58.838000,-90.859000,-19.767000,-0.138000,0.078000,0.060000,0.000000
3155,215400.000,-5.245000,59.904000,-89.179000,-19.518000,-0.156000,0.069000,0.086000,0.000000
3156,215500.000,-7.689000,60.900000,-87.094000,-19.145000,-0.173000,0.069000,0.104000,0.000000
3157,215600.000,-10.241000,61.872000,-84.753000,-18.709000,-0.173000,0.060000,0.112000,0.000000
3158,215700.000,-12.934000,62.899000,-82.326000,-18.274000,-0.181000,0.069000,0.104000,0.002000
3159,215800.000,-15.696000,63.996000,-79.961000,-17.877000,-0.173000,0.078000,0.104000,0.000000
3160,215900.000,-18.482000,65.248000,-77.775000,-17.527000,-0.173000,0.086000,0.086000,0.002000
3161,216000.000,-21.198000,66.648000,-75.877000,-17.192000,-0.164000,0.095000,0.069000,0.000000
3162,216100.000,-23.828000,68.173000,-74.298000,-16.912000,-0.173000,0.112000,0.060000,0.000000
3163,216200.000,-26.396000,69.783000,-73.014000,-16.726000,-0.164000,0.112000,0.035000,0.002000
3164,216300.000,-28.871000,71.502000,-71.878000,-16.516000,-0.164000,0.112000,0.035000,0.000000
3165,216400.000,-31.299000,73.229000,-70.782000,-16.290000,-0.147000,0.112000,0.035000,-0.002000
3166,216500.000,-33.719000,74.855000,-69.630000,-16.072000,-0.164000,0.095000,0.043000,0.002000
3167,216600.000,-36.147000,76.286000,-68.253000,-15.885000,-0.156000,0.086000,0.060000,-0.002000
3168,216700.000,-38.591000,77.468000,-66.565000,-15.613000,-0.156000,0.069000,0.069000,0.002000
3169,216800.000,-40.987000,78.402000,-64.434000,-15.248000,-0.156000,0.052000,0.095000,0.002000
3170,216900.000,-43.322000,79.008000,-61.836000,-14.742000,-0.147000,0.026000,0.112000,0.000000
3171,217000.000,-45.657000,79.265000,-58.817000,-14.221000,-0.138000,0.009000,0.121000,0.000000
3172,217100.000,-47.968000,79.141000,-55.504000,-13.731000,-0.130000,-0.017000,0.147000,0.000000
3173,217200.000,-50.217000,78.798000,-51.949000,-13.170000,-0.130000,-0.026000,0.155000,0.000000
3174,217300.000,-52.318000,78.301000,-48.253000,-12.571000,-0.130000,-0.035000,0.155000,0.000000
3175,217400.000,-54.279000,77.772000,-44.582000,-11.871000,-0.121000,-0.043000,0.164000,0.000000
3176,217500.000,-56.131000,77.235000,-41.143000,-11.311000,-0.112000,-0.035000,0.138000,0.002000
3177,217600.000,-57.913000,76.722000,-38.094000,-10.860000,-0.104000,-0.026000,0.130000,0.002000
3178,217700.000,-59.563000,76.395000,-35.379000,-10.455000,-0.086000,-0.017000,0.095000,0.000000
3179,217800.000,-61.088000,76.255000,-33.022000,-10.098000,-0.086000,-0.009000,0.086000,0.002000
3180,217900.000,-62.536000,76.325000,-30.914000,-9.662000,-0.086000,0.009000,0.078000,0.000000
3181,218000.000,-64.006000,76.465000,-29.031000,-9.335000,-0.095000,0.009000,0.086000,0.000000
3182,218100.000,-65.547000,76.628000,-27.250000,-9.117000,-0.095000,0.009000,0.078000,0.000000
3183,218200.000,-67.135000,76.784000,-25.352000,-8.830000,-0.095000,0.017000,0.086000,0.000000
3184,218300.000,-68.722000,76.877000,-23.182000,-8.495000,-0.104000,0.009000,0.104000,0.000000
3185,218400.000,-70.294000,76.792000,-20.685000,-7.982000,-0.104000,-0.009000,0.130000,0.000000
3186,218500.000,-71.882000,76.426000,-17.892000,-7.515000,-0.104000,-0.035000,0.130000,0.000000
3187,218600.000,-73.461000,75.718000,-14.788000,-7.056000,-0.104000,-0.060000,0.147000,0.000000
3188,218700.000,-74.917000,74.707000,-11.412000,-6.527000,-0.086000,-0.086000,0.155000,0.002000
3189,218800.000,-76.201000,73.454000,-7.802000,-5.920000,-0.078000,-0.095000,0.164000,0.002000
3190,218900.000,-77.282000,71.984000,-4.068000,-5.236000,-0.078000,-0.104000,0.164000,0.002000
3191,219000.000,-78.224000,70.351000,-0.412000,-4.644000,-0.060000,-0.112000,0.164000,0.000000
3192,219100.000,-79.041000,68.601000,3.049000,-4.123000,-0.052000,-0.112000,0.147000,-0.002000
3193,219200.000,-79.687000,66.905000,6.278000,-3.625000,-0.035000,-0.104000,0.138000,0.002000
3194,219300.000,-80.185000,65.341000,9.210000,-3.127000,-0.026000,-0.104000,0.121000,0.002000
3195,219400.000,-80.590000,63.926000,11.871000,-2.653000,-0.026000,-0.086000,0.112000,0.000000
3196,219500.000,-81.002000,62.634000,14.259000,-2.272000,-0.026000,-0.078000,0.095000,0.000000
3197,219600.000,-81.508000,61.444000,16.530000,-1.945000,-0.026000,-0.078000,0.095000,-0.002000
3198,219700.000,-82.099000,60.332000,18.833000,-1.595000,-0.043000,-0.060000,0.104000,-0.002000
3199,219800.000,-82.776000,59.289000,21.299000,-1.167000,-0.060000,-0.060000,0.104000,0.000000
3200,219900.000,-83.555000,58.232000,23.959000,-0.723000,-0.052000,-0.069000,0.121000,0.000000
3201,220000.000,-84.426000,57.057000,26.775000,-0.257000,-0.060000,-0.078000,0.130000,-0.002000
3202,220100.000,-85.259000,55.750000,29.817000,0.241000,-0.060000,-0.078000,0.130000,0.000000
3203,220200.000,-85.990000,54.218000,32.999000,0.762000,-0.043000,-0.095000,0.147000,-0.002000
3204,220300.000,-86.504000,52.382000,36.266000,1.284000,-0.035000,-0.112000,0.147000,0.000000
3205,220400.000,-86.737000,50.258000,39.564000,1.820000,0.000000,-0.138000,0.155000,-0.002000
3206,220500.000,-86.660000,47.831000,42.785000,2.326000,0.026000,-0.164000,0.138000,0.000000
3207,220600.000,-86.177000,45.171000,45.842000,2.824000,0.052000,-0.173000,0.121000,0.000000
3208,220700.000,-85.360000,42.347000,48.728000,3.314000,0.060000,-0.181000,0.112000,0.003000
3209,220800.000,-84.286000,39.423000,51.280000,3.711000,0.086000,-0.181000,0.095000,0.000000
3210,220900.000,-83.033000,36.482000,53.535000,4.022000,0.086000,-0.181000,0.086000,-0.002000
3211,221000.000,-81.664000,33.643000,55.511000,4.318000,0.095000,-0.164000,0.078000,0.002000
3212,221100.000,-80.286000,30.990000,57.339000,4.636000,0.095000,-0.164000,0.069000,0.000000
3213,221200.000,-79.010000,28.509000,59.074000,4.924000,0.078000,-0.156000,0.060000,0.000000
3214,221300.000,-77.920000,26.191000,60.778000,5.204000,0.069000,-0.147000,0.069000,0.002000
3215,221400.000,-77.127000,24.028000,62.536000,5.430000,0.043000,-0.130000,0.069000,0.000000
3216,221500.000,-76.520000,21.990000,64.457000,5.702000,0.026000,-0.121000,0.086000,0.002000
3217,221600.000,-76.037000,20.124000,66.558000,6.099000,0.026000,-0.121000,0.095000,0.000000
3218,221700.000,-75.687000,18.257000,68.728000,6.465000,0.026000,-0.121000,0.086000,0.000000
3219,221800.000,-75.345000,16.366000,70.891000,6.830000,0.017000,-0.112000,0.086000,0.000000
3220,221900.000,-74.924000,14.360000,72.952000,7.095000,0.035000,-0.121000,0.095000,0.002000
3221,222000.000,-74.286000,12.259000,74.920000,7.390000,0.052000,-0.130000,0.086000,0.002000
3222,222100.000,-73.290000,10.050000,76.748000,7.740000,0.060000,-0.156000,0.078000,0.000000
3223,222200.000,-71.975000,7.631000,78.335000,8.013000,0.095000,-0.147000,0.069000,0.000000
3224,222300.000,-70.341000,5.025000,79.681000,8.238000,0.112000,-0.181000,0.043000,0.000000
3225,222400.000,-68.434000,2.217000,80.793000,8.332000,0.147000,-0.190000,0.043000,0.000000
3226,222500.000,-66.279000,-0.708000,81.750000,8.464000,0.164000,-0.199000,0.035000,0.000000
3227,222600.000,-63.936000,-3.633000,82.676000,8.658000,0.156000,-0.190000,0.026000,-0.002000
3228,222700.000,-61.555000,-6.596000,83.524000,8.798000,0.156000,-0.190000,0.035000,0.002000
3229,222800.000,-59.236000,-9.513000,84.387000,8.970000,0.147000,-0.181000,0.035000,-0.002000
3230,222900.000,-57.104000,-12.423000,85.313000,9.024000,0.138000,-0.173000,0.035000,0.002000
3231,223000.000,-55.127000,-15.254000,86.410000,9.187000,0.121000,-0.164000,0.052000,0.002000
3232,223100.000,-53.260000,-17.930000,87.724000,9.467000,0.112000,-0.156000,0.052000,0.000000
3233,223200.000,-51.618000,-20.536000,89.109000,9.701000,0.086000,-0.147000,0.060000,0.000000
3234,223300.000,-50.092000,-23.025000,90.486000,9.950000,0.069000,-0.138000,0.052000,0.002000
3235,223400.000,-48.660000,-25.444000,91.707000,10.074000,0.078000,-0.138000,0.035000,0.000000
3236,223500.000,-47.166000,-27.708000,92.711000,10.191000,0.095000,-0.138000,0.035000,0.000000
3237,223600.000,-45.462000,-29.800000,93.395000,10.362000,0.095000,-0.112000,0.009000,0.000000
3238,223700.000,-43.548000,-31.877000,93.644000,10.401000,0.112000,-0.121000,-0.009000,-0.002000
3239,223800.000,-41.353000,-33.970000,93.426000,10.339000,0.130000,-0.112000,-0.026000,0.002000
3240,223900.000,-38.863000,-36.117000,92.789000,10.175000,0.156000,-0.121000,-0.043000,0.000000
3241,224000.000,-36.077000,-38.302000,91.894000,9.989000,0.181000,-0.130000,-0.060000,-0.002000
3242,224100.000,-33.050000,-40.535000,90.828000,9.841000,0.199000,-0.130000,-0.060000,0.000000
3243,224200.000,-29.937000,-42.876000,89.716000,9.670000,0.199000,-0.138000,-0.069000,0.000000
3244,224300.000,-26.840000,-45.264000,88.673000,9.460000,0.190000,-0.138000,-0.069000,0.000000
3245,224400.000,-23.883000,-47.676000,87.810000,9.273000,0.190000,-0.147000,-0.035000,0.002000
3246,224500.000,-21.066000,-50.095000,87.242000,9.180000,0.164000,-0.147000,-0.035000,0.000000
3247,224600.000,-18.467000,-52.452000,86.915000,9.117000,0.156000,-0.147000,-0.017000,0.000000
3248,224700.000,-16.101000,-54.754000,86.822000,9.086000,0.147000,-0.147000,-0.009000,-0.002000
3249,224800.000,-13.922000,-56.956000,86.845000,9.086000,0.138000,-0.130000,0.000000,0.000000
3250,224900.000,-11.883000,-59.002000,86.869000,9.110000,0.130000,-0.121000,-0.009000,-0.002000
3251,225000.000,-9.938000,-60.868000,86.744000,9.102000,0.121000,-0.112000,-0.017000,0.003000
3252,225100.000,-8.000000,-62.541000,86.355000,9.009000,0.130000,-0.095000,-0.026000,0.000000
3253,225200.000,-6.047000,-64.027000,85.562000,8.822000,0.130000,-0.086000,-0.043000,-0.002000
3254,225300.000,-3.945000,-65.287000,84.372000,8.635000,0.147000,-0.078000,-0.086000,0.000000
3255,225400.000,-1.673000,-66.360000,82.769000,8.394000,0.138000,-0.069000,-0.104000,0.000000
3256,225500.000,0.755000,-67.372000,80.754000,8.044000,0.173000,-0.069000,-0.112000,0.002000
3257,225600.000,3.307000,-68.375000,78.452000,7.632000,0.173000,-0.060000,-0.130000,0.002000
3258,225700.000,6.008000,-69.433000,76.025000,7.180000,0.181000,-0.060000,-0.121000,0.002000
3259,225800.000,8.825000,-70.569000,73.652000,6.784000,0.181000,-0.069000,-0.121000,0.000000
3260,225900.000,11.688000,-71.790000,71.458000,6.472000,0.199000,-0.086000,-0.095000,0.002000
3261,226000.000,14.490000,-73.198000,69.521000,6.169000,0.173000,-0.095000,-0.095000,0.000000
3262,226100.000,17.151000,-74.777000,67.841000,5.835000,0.173000,-0.121000,-0.069000,0.000000
3263,226200.000,19.735000,-76.441000,66.456000,5.578000,0.181000,-0.121000,-0.060000,0.000000
3264,226300.000,22.280000,-78.145000,65.297000,5.368000,0.173000,-0.121000,-0.052000,-0.002000
3265,226400.000,24.793000,-79.802000,64.216000,5.274000,0.156000,-0.104000,-0.052000,-0.003000
3266,226500.000,27.245000,-81.404000,63.073000,5.088000,0.147000,-0.121000,-0.052000,-0.002000
3267,226600.000,29.618000,-82.898000,61.649000,4.777000,0.156000,-0.086000,-0.069000,0.000000
3268,226700.000,31.991000,-84.135000,59.930000,4.458000,0.138000,-0.060000,-0.078000,0.002000
3269,226800.000,34.349000,-85.045000,57.853000,4.076000,0.138000,-0.052000,-0.095000,0.000000
3270,226900.000,36.754000,-85.574000,55.387000,3.765000,0.130000,-0.026000,-0.112000,-0.002000
3271,227000.000,39.089000,-85.799000,52.454000,3.283000,0.138000,0.000000,-0.138000,0.002000
3272,227100.000,41.314000,-85.776000,49.125000,2.661000,0.121000,0.017000,-0.155000,0.002000
3273,227200.000,43.478000,-85.496000,45.531000,2.023000,0.130000,0.026000,-0.164000,0.000000
3274,227300.000,45.594000,-85.021000,41.882000,1.408000,0.130000,0.043000,-0.155000,0.000000
3275,227400.000,47.672000,-84.415000,38.296000,0.902000,0.112000,0.052000,-0.173000,0.002000
3276,227500.000,49.571000,-83.870000,34.866000,0.350000,0.104000,0.043000,-0.155000,0.000000
3277,227600.000,51.314000,-83.450000,31.676000,-0.226000,0.112000,0.026000,-0.138000,-0.002000
3278,227700.000,52.925000,-83.170000,28.915000,-0.716000,0.095000,0.017000,-0.130000,-0.002000
3279,227800.000,54.481000,-83.030000,26.558000,-1.089000,0.095000,0.000000,-0.112000,0.002000
3280,227900.000,56.014000,-82.991000,24.543000,-1.338000,0.104000,0.000000,-0.095000,-0.002000
3281,228000.000,57.485000,-83.147000,22.691000,-1.634000,0.086000,-0.017000,-0.086000,-0.002000
3282,228100.000,58.940000,-83.380000,20.879000,-1.984000,0.095000,0.000000,-0.086000,0.002000
3283,228200.000,60.442000,-83.575000,18.950000,-2.318000,0.104000,-0.009000,-0.095000,0.000000
3284,228300.000,62.022000,-83.637000,16.849000,-2.645000,0.104000,0.000000,-0.121000,0.002000
3285,228400.000,63.656000,-83.458000,14.430000,-3.018000,0.112000,0.017000,-0.130000,0.002000
3286,228500.000,65.259000,-83.077000,11.614000,-3.477000,0.121000,0.035000,-0.147000,0.002000
3287,228600.000,66.816000,-82.416000,8.401000,-4.030000,0.104000,0.060000,-0.164000,0.000000
3288,228700.000,68.255000,-81.428000,4.909000,-4.629000,0.095000,0.086000,-0.181000,0.000000
3289,228800.000,69.594000,-80.121000,1.260000,-5.204000,0.078000,0.095000,-0.190000,0.000000
3290,228900.000,70.761000,-78.596000,-2.474000,-5.811000,0.069000,0.112000,-0.190000,0.000000
3291,229000.000,71.734000,-76.947000,-6.192000,-6.410000,0.060000,0.130000,-0.181000,0.000000
3292,229100.000,72.543000,-75.244000,-9.685000,-6.970000,0.052000,0.112000,-0.173000,0.000000
3293,229200.000,73.189000,-73.587000,-12.898000,-7.492000,0.035000,0.112000,-0.147000,0.002000
3294,229300.000,73.703000,-72.031000,-15.784000,-7.943000,0.035000,0.095000,-0.130000,0.000000
3295,229400.000,74.115000,-70.623000,-18.343000,-8.371000,0.017000,0.078000,-0.130000,0.000000
3296,229500.000,74.520000,-69.363000,-20.685000,-8.752000,0.026000,0.078000,-0.121000,0.000000
3297,229600.000,75.002000,-68.219000,-22.909000,-9.094000,0.035000,0.069000,-0.112000,0.000000
3298,229700.000,75.578000,-67.107000,-25.173000,-9.421000,0.043000,0.069000,-0.121000,0.002000
3299,229800.000,76.247000,-66.057000,-27.608000,-9.825000,0.060000,0.078000,-0.121000,0.003000
3300,229900.000,77.018000,-64.991000,-30.307000,-10.300000,0.052000,0.069000,-0.138000,0.002000
3301,230000.000,77.858000,-63.817000,-33.170000,-10.790000,0.052000,0.078000,-0.147000,0.000000
3302,230100.000,78.730000,-62.432000,-36.211000,-11.249000,0.060000,0.086000,-0.147000,0.000000
3303,230200.000,79.485000,-60.868000,-39.416000,-11.770000,0.043000,0.112000,-0.164000,0.000000
3304,230300.000,80.022000,-59.033000,-42.730000,-12.276000,0.026000,0.138000,-0.173000,0.000000
3305,230400.000,80.232000,-56.948000,-46.083000,-12.898000,0.009000,0.147000,-0.164000,-0.002000
3306,230500.000,80.123000,-54.583000,-49.335000,-13.451000,-0.009000,0.156000,-0.147000,0.000000
3307,230600.000,79.710000,-51.892000,-52.369000,-13.871000,-0.043000,0.181000,-0.147000,0.000000
3308,230700.000,78.963000,-49.068000,-55.177000,-14.314000,-0.052000,0.181000,-0.138000,-0.002000
3309,230800.000,77.905000,-46.159000,-57.721000,-14.687000,-0.078000,0.190000,-0.112000,0.000000
3310,230900.000,76.582000,-43.320000,-59.992000,-15.131000,-0.086000,0.181000,-0.095000,-0.002000
3311,231000.000,75.166000,-40.543000,-61.983000,-15.465000,-0.095000,0.190000,-0.095000,0.000000
3312,231100.000,73.827000,-37.859000,-63.695000,-15.683000,-0.095000,0.164000,-0.078000,0.000000
3313,231200.000,72.582000,-35.323000,-65.352000,-15.909000,-0.086000,0.156000,-0.078000,0.002000
3314,231300.000,71.500000,-32.997000,-67.055000,-16.158000,-0.060000,0.138000,-0.095000,-0.002000
3315,231400.000,70.582000,-30.897000,-68.891000,-16.539000,-0.043000,0.130000,-0.086000,0.000000
3316,231500.000,69.928000,-28.906000,-70.859000,-16.881000,-0.026000,0.130000,-0.112000,0.000000
3317,231600.000,69.524000,-26.938000,-72.898000,-17.153000,-0.017000,0.112000,-0.104000,0.000000
3318,231700.000,69.212000,-25.016000,-75.060000,-17.480000,-0.017000,0.121000,-0.121000,0.000000
3319,231800.000,68.901000,-23.118000,-77.254000,-17.823000,-0.017000,0.112000,-0.112000,0.000000
3320,231900.000,68.426000,-21.197000,-79.479000,-18.258000,-0.026000,0.138000,-0.104000,0.000000
3321,232000.000,67.781000,-19.128000,-81.478000,-18.577000,-0.052000,0.138000,-0.095000,0.000000
3322,232100.000,66.878000,-16.849000,-83.267000,-18.818000,-0.069000,0.164000,-0.095000,0.002000
3323,232200.000,65.617000,-14.422000,-84.838000,-19.052000,-0.095000,0.164000,-0.078000,0.002000
3324,232300.000,63.991000,-11.816000,-86.200000,-19.254000,-0.112000,0.190000,-0.069000,0.000000
3325,232400.000,62.022000,-9.078000,-87.374000,-19.487000,-0.138000,0.181000,-0.060000,0.000000
3326,232500.000,59.820000,-6.192000,-88.339000,-19.643000,-0.147000,0.199000,-0.052000,0.000000
3327,232600.000,57.516000,-3.189000,-89.140000,-19.721000,-0.147000,0.207000,-0.035000,0.000000
3328,232700.000,55.151000,-0.226000,-89.910000,-19.814000,-0.147000,0.190000,-0.043000,0.000000
3329,232800.000,52.831000,2.691000,-90.750000,-19.946000,-0.138000,0.190000,-0.060000,-0.002000
3330,232900.000,50.621000,5.538000,-91.715000,-20.141000,-0.147000,0.181000,-0.052000,-0.002000
3331,233000.000,48.621000,8.347000,-92.827000,-20.304000,-0.104000,0.181000,-0.060000,0.000000
3332,233100.000,46.832000,11.077000,-94.072000,-20.491000,-0.095000,0.173000,-0.078000,0.000000
3333,233200.000,45.213000,13.737000,-95.472000,-20.678000,-0.078000,0.173000,-0.078000,0.000000
3334,233300.000,43.696000,16.250000,-96.904000,-20.926000,-0.078000,0.156000,-0.078000,0.002000
3335,233400.000,42.240000,18.630000,-98.226000,-21.160000,-0.095000,0.138000,-0.069000,0.000000
3336,233500.000,40.731000,20.886000,-99.284000,-21.323000,-0.086000,0.138000,-0.052000,0.000000
3337,233600.000,39.096000,23.064000,-99.976000,-21.409000,-0.104000,0.121000,-0.035000,0.000000
3338,233700.000,37.182000,25.141000,-100.272000,-21.487000,-0.112000,0.112000,-0.017000,-0.002000
3339,233800.000,35.011000,27.226000,-100.093000,-21.440000,-0.147000,0.121000,0.009000,0.002000
3340,233900.000,32.536000,29.349000,-99.494000,-21.284000,-0.164000,0.130000,0.017000,0.000000
3341,234000.000,29.774000,31.496000,-98.576000,-21.113000,-0.181000,0.130000,0.043000,0.000000
3342,234100.000,26.793000,33.729000,-97.510000,-20.942000,-0.173000,0.147000,0.052000,0.000000
3343,234200.000,23.696000,36.000000,-96.406000,-20.779000,-0.199000,0.147000,0.043000,0.000000
3344,234300.000,20.607000,38.365000,-95.348000,-20.592000,-0.190000,0.147000,0.043000,-0.002000
3345,234400.000,17.665000,40.784000,-94.461000,-20.374000,-0.199000,0.147000,0.017000,0.002000
3346,234500.000,14.856000,43.187000,-93.862000,-20.257000,-0.173000,0.147000,0.017000,0.000000
3347,234600.000,12.241000,45.537000,-93.574000,-20.242000,-0.164000,0.138000,-0.009000,0.002000
3348,234700.000,9.829000,47.824000,-93.489000,-20.257000,-0.138000,0.147000,-0.017000,0.000000
3349,234800.000,7.634000,50.033000,-93.504000,-20.273000,-0.138000,0.147000,-0.009000,0.000000
3350,234900.000,5.634000,52.164000,-93.481000,-20.180000,-0.130000,0.138000,-0.009000,0.000000
