点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
3723,272200.000,-48.692000,-13.854000,72.680000,5.765000,-2.134000,1.754000,0.363000,-0.002000
3724,272300.000,-47.306000,-16.180000,73.691000,5.803000,-2.186000,1.702000,0.466000,0.000000
3725,272400.000,-45.898000,-18.506000,74.796000,5.905000,-2.229000,1.633000,0.553000,-0.002000
3726,272500.000,-44.458000,-20.839000,75.924000,6.021000,-2.272000,1.599000,0.630000,-0.002000
3727,272600.000,-42.995000,-23.196000,77.013000,6.153000,-2.289000,1.547000,0.734000,0.000000
3728,272700.000,-41.524000,-25.584000,78.016000,6.200000,-2.315000,1.504000,0.803000,-0.002000
3729,272800.000,-39.976000,-27.926000,78.895000,6.247000,-2.350000,1.443000,0.881000,-0.002000
3730,272900.000,-38.256000,-30.197000,79.595000,6.332000,-2.350000,1.374000,0.941000,-0.002000
3731,273000.000,-36.419000,-32.445000,80.070000,6.364000,-2.359000,1.339000,0.993000,0.000000
3732,273100.000,-34.474000,-34.631000,80.303000,6.356000,-2.359000,1.279000,1.036000,0.000000
3733,273200.000,-32.357000,-36.731000,80.288000,6.356000,-2.367000,1.218000,1.114000,0.000000
3734,273300.000,-30.108000,-38.738000,80.054000,6.348000,-2.359000,1.167000,1.166000,0.000000
3735,273400.000,-27.735000,-40.659000,79.580000,6.340000,-2.359000,1.132000,1.209000,0.000000
3736,273500.000,-25.330000,-42.550000,78.903000,6.247000,-2.367000,1.054000,1.270000,-0.002000
3737,273600.000,-22.902000,-44.346000,78.086000,6.146000,-2.376000,1.002000,1.330000,0.002000
3738,273700.000,-20.435000,-46.042000,77.215000,6.091000,-2.376000,0.933000,1.391000,-0.002000
3739,273800.000,-17.930000,-47.684000,76.336000,6.083000,-2.359000,0.873000,1.468000,-0.002000
3740,273900.000,-15.494000,-49.286000,75.418000,6.021000,-2.367000,0.804000,1.520000,-0.003000
3741,274000.000,-13.183000,-50.865000,74.446000,5.912000,-2.384000,0.734000,1.598000,-0.002000
3742,274100.000,-10.902000,-52.335000,73.473000,5.796000,-2.376000,0.665000,1.676000,0.000000
3743,274200.000,-8.700000,-53.728000,72.547000,5.726000,-2.376000,0.605000,1.745000,-0.002000
3744,274300.000,-6.529000,-54.988000,71.645000,5.741000,-2.376000,0.510000,1.814000,-0.003000
3745,274400.000,-4.498000,-56.155000,70.657000,5.671000,-2.367000,0.449000,1.883000,-0.003000
3746,274500.000,-2.537000,-57.290000,69.568000,5.508000,-2.359000,0.372000,1.943000,-0.002000
3747,274600.000,-0.615000,-58.294000,68.456000,5.407000,-2.333000,0.294000,2.012000,0.000000
3748,274700.000,1.323000,-59.243000,67.328000,5.313000,-2.315000,0.199000,2.064000,-0.002000
3749,274800.000,3.300000,-60.098000,66.169000,5.306000,-2.298000,0.121000,2.133000,0.000000
3750,274900.000,5.253000,-60.931000,64.901000,5.212000,-2.281000,0.035000,2.194000,0.000000
3751,275000.000,7.214000,-61.825000,63.532000,5.049000,-2.238000,-0.069000,2.254000,0.000000
3752,275100.000,9.237000,-62.720000,62.170000,4.917000,-2.203000,-0.147000,2.306000,-0.002000
3753,275200.000,11.307000,-63.622000,60.778000,4.784000,-2.143000,-0.242000,2.358000,-0.003000
3754,275300.000,13.502000,-64.486000,59.409000,4.777000,-2.108000,-0.337000,2.418000,0.000000
3755,275400.000,15.719000,-65.442000,57.993000,4.675000,-2.065000,-0.441000,2.470000,-0.002000
3756,275500.000,17.961000,-66.531000,56.523000,4.504000,-2.030000,-0.536000,2.522000,-0.002000
3757,275600.000,20.280000,-67.652000,55.060000,4.356000,-1.970000,-0.639000,2.565000,-0.002000
3758,275700.000,22.669000,-68.779000,53.590000,4.216000,-1.918000,-0.726000,2.600000,-0.002000
3759,275800.000,25.128000,-69.861000,52.135000,4.193000,-1.875000,-0.812000,2.652000,-0.002000
3760,275900.000,27.571000,-70.942000,50.603000,4.084000,-1.806000,-0.899000,2.686000,0.000000
3761,276000.000,29.968000,-72.023000,48.915000,3.897000,-1.762000,-0.994000,2.703000,0.000000
3762,276100.000,32.357000,-72.949000,47.149000,3.726000,-1.711000,-1.046000,2.729000,-0.002000
3763,276200.000,34.715000,-73.688000,45.297000,3.571000,-1.667000,-1.115000,2.738000,-0.002000
3764,276300.000,37.019000,-74.232000,43.360000,3.493000,-1.607000,-1.175000,2.755000,0.000000
3765,276400.000,39.205000,-74.575000,41.245000,3.330000,-1.555000,-1.236000,2.772000,0.000000
3766,276500.000,41.252000,-74.746000,38.950000,3.096000,-1.512000,-1.279000,2.755000,0.002000
3767,276600.000,43.190000,-74.676000,36.554000,2.886000,-1.460000,-1.331000,2.790000,-0.002000
3768,276700.000,45.034000,-74.388000,34.134000,2.707000,-1.408000,-1.391000,2.772000,0.000000
3769,276800.000,46.769000,-73.913000,31.637000,2.536000,-1.348000,-1.443000,2.772000,-0.003000
3770,276900.000,48.365000,-73.299000,29.086000,2.342000,-1.296000,-1.512000,2.764000,0.000000
3771,277000.000,49.835000,-72.599000,26.495000,2.124000,-1.244000,-1.564000,2.798000,-0.002000
3772,277100.000,51.205000,-71.829000,23.983000,1.890000,-1.184000,-1.633000,2.807000,0.002000
3773,277200.000,52.559000,-71.035000,21.525000,1.719000,-1.114000,-1.720000,2.798000,-0.002000
3774,277300.000,53.828000,-70.219000,19.113000,1.540000,-1.045000,-1.780000,2.807000,-0.003000
3775,277400.000,55.003000,-69.378000,16.764000,1.346000,-0.985000,-1.866000,2.798000,-0.003000
3776,277500.000,56.115000,-68.538000,14.485000,1.159000,-0.898000,-1.927000,2.816000,-0.002000
3777,277600.000,57.182000,-67.683000,12.314000,1.027000,-0.821000,-1.996000,2.798000,-0.002000
3778,277700.000,58.193000,-66.866000,10.152000,0.848000,-0.743000,-2.065000,2.798000,-0.003000
3779,277800.000,59.119000,-65.987000,8.005000,0.646000,-0.657000,-2.134000,2.781000,-0.003000
3780,277900.000,59.968000,-65.030000,5.889000,0.467000,-0.579000,-2.203000,2.755000,-0.002000
3781,278000.000,60.847000,-64.011000,3.750000,0.327000,-0.492000,-2.264000,2.755000,-0.002000
3782,278100.000,61.726000,-62.984000,1.579000,0.187000,-0.406000,-2.316000,2.712000,0.000000
3783,278200.000,62.574000,-61.903000,-0.685000,-0.008000,-0.311000,-2.376000,2.686000,-0.002000
3784,278300.000,63.376000,-60.791000,-3.042000,-0.241000,-0.225000,-2.445000,2.660000,-0.003000
3785,278400.000,64.232000,-59.608000,-5.406000,-0.436000,-0.121000,-2.497000,2.626000,-0.003000
3786,278500.000,65.174000,-58.379000,-7.802000,-0.583000,-0.035000,-2.558000,2.574000,-0.002000
3787,278600.000,66.100000,-57.158000,-10.268000,-0.755000,0.060000,-2.610000,2.548000,-0.002000
3788,278700.000,67.010000,-55.898000,-12.804000,-0.949000,0.147000,-2.661000,2.505000,-0.002000
3789,278800.000,67.890000,-54.653000,-15.410000,-1.229000,0.242000,-2.705000,2.462000,-0.002000
3790,278900.000,68.816000,-53.362000,-18.016000,-1.447000,0.346000,-2.765000,2.418000,-0.002000
3791,279000.000,69.788000,-52.016000,-20.576000,-1.595000,0.415000,-2.791000,2.375000,-0.002000
3792,279100.000,70.699000,-50.647000,-23.158000,-1.766000,0.510000,-2.843000,2.332000,-0.002000
3793,279200.000,71.500000,-49.247000,-25.718000,-1.968000,0.596000,-2.860000,2.272000,0.000000
3794,279300.000,72.170000,-47.847000,-28.292000,-2.272000,0.665000,-2.903000,2.237000,-0.002000
3795,279400.000,72.769000,-46.346000,-30.766000,-2.466000,0.752000,-2.929000,2.194000,-0.002000
3796,279500.000,73.243000,-44.689000,-33.100000,-2.583000,0.821000,-2.955000,2.133000,-0.003000
3797,279600.000,73.508000,-42.915000,-35.356000,-2.731000,0.873000,-2.972000,2.082000,-0.002000
3798,279700.000,73.508000,-41.056000,-37.557000,-2.894000,0.933000,-2.964000,2.030000,-0.003000
3799,279800.000,73.275000,-39.143000,-39.697000,-3.174000,1.002000,-2.972000,1.969000,0.000000
3800,279900.000,72.878000,-37.066000,-41.665000,-3.330000,1.063000,-2.972000,1.909000,-0.002000
3801,280000.000,72.317000,-34.818000,-43.477000,-3.415000,1.123000,-2.964000,1.848000,0.000000
3802,280100.000,71.563000,-32.507000,-45.212000,-3.516000,1.184000,-2.964000,1.779000,-0.002000
3803,280200.000,70.668000,-30.181000,-46.923000,-3.649000,1.235000,-2.972000,1.727000,-0.003000
3804,280300.000,69.679000,-27.856000,-48.604000,-3.866000,1.322000,-2.964000,1.658000,-0.002000
3805,280400.000,68.683000,-25.475000,-50.260000,-4.014000,1.408000,-2.964000,1.572000,-0.002000
3806,280500.000,67.749000,-23.025000,-51.886000,-4.076000,1.477000,-2.964000,1.477000,-0.003000
3807,280600.000,66.878000,-20.629000,-53.582000,-4.193000,1.564000,-2.972000,1.416000,-0.003000
3808,280700.000,66.022000,-18.311000,-55.348000,-4.341000,1.641000,-2.964000,1.330000,-0.003000
3809,280800.000,65.236000,-16.055000,-57.176000,-4.559000,1.719000,-2.964000,1.244000,-0.002000
3810,280900.000,64.543000,-13.815000,-58.973000,-4.699000,1.797000,-2.955000,1.166000,-0.003000
3811,281000.000,63.890000,-11.598000,-60.716000,-4.800000,1.866000,-2.955000,1.080000,-0.002000
3812,281100.000,63.220000,-9.443000,-62.380000,-4.909000,1.927000,-2.938000,1.011000,-0.002000
3813,281200.000,62.466000,-7.366000,-63.990000,-5.064000,1.987000,-2.921000,0.941000,-0.002000
3814,281300.000,61.656000,-5.313000,-65.500000,-5.212000,2.056000,-2.903000,0.864000,-0.002000
3815,281400.000,60.769000,-3.244000,-66.845000,-5.298000,2.117000,-2.886000,0.795000,0.000000
3816,281500.000,59.757000,-1.182000,-68.012000,-5.391000,2.160000,-2.869000,0.726000,-0.002000
3817,281600.000,58.582000,0.856000,-69.024000,-5.446000,2.203000,-2.834000,0.639000,-0.002000
3818,281700.000,57.283000,2.901000,-69.918000,-5.531000,2.246000,-2.808000,0.570000,-0.003000
3819,281800.000,55.882000,4.986000,-70.696000,-5.593000,2.298000,-2.774000,0.501000,-0.002000
3820,281900.000,54.380000,7.079000,-71.365000,-5.648000,2.333000,-2.739000,0.406000,-0.002000
3821,282000.000,52.754000,9.194000,-71.964000,-5.702000,2.384000,-2.687000,0.328000,-0.002000
3822,282100.000,51.073000,11.334000,-72.555000,-5.772000,2.428000,-2.644000,0.207000,-0.003000
3823,282200.000,49.376000,13.519000,-73.139000,-5.819000,2.479000,-2.592000,0.138000,-0.002000
3824,282300.000,47.680000,15.775000,-73.722000,-5.835000,2.523000,-2.549000,0.026000,-0.002000
3825,282400.000,45.944000,18.062000,-74.344000,-5.866000,2.549000,-2.497000,-0.060000,-0.002000
3826,282500.000,44.209000,20.326000,-75.060000,-5.975000,2.609000,-2.419000,-0.164000,-0.002000
3827,282600.000,42.466000,22.636000,-75.776000,-6.060000,2.626000,-2.368000,-0.250000,-0.002000
3828,282700.000,40.738000,24.954000,-76.468000,-6.130000,2.670000,-2.316000,-0.337000,0.000000
3829,282800.000,39.011000,27.319000,-77.083000,-6.099000,2.687000,-2.247000,-0.432000,0.000000
3830,282900.000,37.213000,29.606000,-77.612000,-6.122000,2.721000,-2.178000,-0.518000,-0.003000
3831,283000.000,35.307000,31.807000,-78.078000,-6.239000,2.739000,-2.126000,-0.596000,-0.002000
3832,283100.000,33.330000,33.939000,-78.343000,-6.278000,2.730000,-2.057000,-0.665000,-0.002000
3833,283200.000,31.283000,36.047000,-78.405000,-6.278000,2.747000,-1.996000,-0.734000,-0.002000
3834,283300.000,29.213000,38.100000,-78.218000,-6.185000,2.765000,-1.944000,-0.803000,-0.003000
3835,283400.000,27.050000,40.022000,-77.876000,-6.122000,2.756000,-1.884000,-0.872000,0.000000
3836,283500.000,24.770000,41.780000,-77.433000,-6.169000,2.773000,-1.806000,-0.950000,-0.003000
3837,283600.000,22.482000,43.491000,-76.810000,-6.146000,2.756000,-1.745000,-1.019000,-0.002000
3838,283700.000,20.179000,45.155000,-76.064000,-6.107000,2.765000,-1.676000,-1.088000,-0.002000
3839,283800.000,17.922000,46.828000,-75.231000,-5.951000,2.782000,-1.607000,-1.166000,0.000000
3840,283900.000,15.642000,48.461000,-74.446000,-5.858000,2.782000,-1.521000,-1.244000,-0.002000
3841,284000.000,13.323000,50.033000,-73.738000,-5.873000,2.765000,-1.452000,-1.321000,-0.002000
3842,284100.000,11.027000,51.658000,-73.053000,-5.858000,2.782000,-1.365000,-1.399000,-0.002000
3843,284200.000,8.801000,53.323000,-72.400000,-5.811000,2.773000,-1.296000,-1.477000,-0.002000
3844,284300.000,6.654000,55.034000,-71.707000,-5.679000,2.765000,-1.218000,-1.537000,-0.002000
3845,284400.000,4.482000,56.668000,-71.077000,-5.624000,2.756000,-1.141000,-1.606000,0.000000
3846,284500.000,2.303000,58.193000,-70.455000,-5.648000,2.756000,-1.080000,-1.658000,-0.003000
3847,284600.000,0.148000,59.647000,-69.700000,-5.593000,2.721000,-1.002000,-1.719000,-0.003000
3848,284700.000,-1.953000,61.001000,-68.806000,-5.523000,2.721000,-0.933000,-1.762000,0.002000
3849,284800.000,-4.015000,62.261000,-67.740000,-5.368000,2.695000,-0.855000,-1.831000,-0.002000
3850,284900.000,-6.109000,63.381000,-66.596000,-5.282000,2.661000,-0.795000,-1.857000,-0.003000
3851,285000.000,-8.257000,64.322000,-65.344000,-5.243000,2.635000,-0.709000,-1.909000,-0.003000
3852,285100.000,-10.350000,65.170000,-63.889000,-5.134000,2.600000,-0.648000,-1.961000,0.002000
3853,285200.000,-12.397000,65.901000,-62.310000,-5.010000,2.574000,-0.562000,-1.995000,0.000000
3854,285300.000,-14.443000,66.586000,-60.638000,-4.823000,2.531000,-0.484000,-2.038000,-0.002000
3855,285400.000,-16.505000,67.169000,-58.926000,-4.683000,2.497000,-0.397000,-2.082000,-0.002000
3856,285500.000,-18.591000,67.698000,-57.199000,-4.582000,2.445000,-0.302000,-2.116000,-0.002000
3857,285600.000,-20.677000,68.235000,-55.441000,-4.465000,2.393000,-0.216000,-2.177000,-0.002000
3858,285700.000,-22.762000,68.803000,-53.637000,-4.294000,2.341000,-0.112000,-2.220000,0.000000
3859,285800.000,-24.855000,69.417000,-51.847000,-4.139000,2.298000,-0.017000,-2.263000,-0.002000
3860,285900.000,-26.996000,70.047000,-50.105000,-3.991000,2.229000,0.069000,-2.289000,-0.002000
3861,286000.000,-29.143000,70.639000,-48.331000,-3.882000,2.177000,0.173000,-2.341000,-0.002000
3862,286100.000,-31.283000,71.230000,-46.542000,-3.750000,2.117000,0.259000,-2.367000,-0.002000
3863,286200.000,-33.439000,71.790000,-44.691000,-3.594000,2.056000,0.346000,-2.384000,0.000000
3864,286300.000,-35.579000,72.288000,-42.785000,-3.431000,1.987000,0.432000,-2.401000,-0.002000
3865,286400.000,-37.688000,72.661000,-40.786000,-3.291000,1.927000,0.501000,-2.418000,-0.003000
3866,286500.000,-39.766000,72.918000,-38.654000,-3.104000,1.875000,0.579000,-2.427000,-0.002000
3867,286600.000,-41.750000,73.058000,-36.406000,-2.902000,1.806000,0.657000,-2.444000,-0.003000
3868,286700.000,-43.734000,73.019000,-34.080000,-2.715000,1.745000,0.734000,-2.444000,-0.002000
3869,286800.000,-45.649000,72.801000,-31.700000,-2.583000,1.676000,0.786000,-2.444000,-0.002000
3870,286900.000,-47.470000,72.467000,-29.218000,-2.396000,1.607000,0.855000,-2.462000,-0.002000
3871,287000.000,-49.190000,72.070000,-26.682000,-2.147000,1.546000,0.933000,-2.462000,-0.003000
3872,287100.000,-50.832000,71.588000,-24.115000,-1.906000,1.469000,1.002000,-2.470000,-0.002000
3873,287200.000,-52.450000,71.012000,-21.602000,-1.719000,1.408000,1.089000,-2.479000,0.002000
3874,287300.000,-54.061000,70.397000,-19.144000,-1.595000,1.339000,1.158000,-2.479000,-0.003000
3875,287400.000,-55.617000,69.822000,-16.702000,-1.416000,1.270000,1.218000,-2.496000,0.000000
3876,287500.000,-57.112000,69.332000,-14.267000,-1.175000,1.209000,1.287000,-2.470000,-0.002000
3877,287600.000,-58.559000,68.826000,-11.941000,-0.949000,1.132000,1.365000,-2.496000,0.000000
3878,287700.000,-59.983000,68.305000,-9.700000,-0.762000,1.071000,1.417000,-2.496000,-0.002000
3879,287800.000,-61.360000,67.698000,-7.530000,-0.692000,1.002000,1.486000,-2.479000,-0.002000
3880,287900.000,-62.606000,67.068000,-5.399000,-0.529000,0.942000,1.521000,-2.470000,-0.002000
3881,288000.000,-63.664000,66.391000,-3.259000,-0.280000,0.881000,1.573000,-2.462000,-0.002000
3882,288100.000,-64.613000,65.567000,-1.128000,-0.101000,0.812000,1.616000,-2.427000,-0.002000
3883,288200.000,-65.446000,64.587000,0.957000,0.062000,0.734000,1.668000,-2.401000,0.000000
3884,288300.000,-66.224000,63.435000,3.065000,0.163000,0.674000,1.711000,-2.367000,-0.003000
3885,288400.000,-66.862000,62.206000,5.196000,0.311000,0.587000,1.754000,-2.349000,0.000000
3886,288500.000,-67.353000,60.884000,7.421000,0.560000,0.510000,1.780000,-2.289000,-0.002000
3887,288600.000,-67.773000,59.437000,9.677000,0.762000,0.423000,1.823000,-2.263000,-0.002000
3888,288700.000,-68.201000,57.889000,11.956000,0.949000,0.354000,1.858000,-2.220000,0.000000
3889,288800.000,-68.660000,56.248000,14.243000,1.027000,0.268000,1.918000,-2.168000,0.000000
3890,288900.000,-69.072000,54.576000,16.639000,1.214000,0.173000,1.936000,-2.116000,-0.003000
3891,289000.000,-69.461000,52.926000,19.136000,1.494000,0.078000,1.987000,-2.056000,0.002000
3892,289100.000,-69.882000,51.270000,21.665000,1.719000,-0.026000,2.031000,-2.004000,-0.002000
3893,289200.000,-70.395000,49.566000,24.162000,1.906000,-0.121000,2.074000,-1.943000,-0.002000
3894,289300.000,-70.909000,47.824000,26.667000,2.030000,-0.207000,2.108000,-1.891000,-0.002000
3895,289400.000,-71.376000,46.073000,29.195000,2.233000,-0.302000,2.126000,-1.848000,0.000000
3896,289500.000,-71.742000,44.354000,31.754000,2.489000,-0.389000,2.160000,-1.771000,0.000000
3897,289600.000,-72.061000,42.565000,34.259000,2.715000,-0.467000,2.178000,-1.719000,-0.002000
3898,289700.000,-72.302000,40.675000,36.678000,2.886000,-0.536000,2.195000,-1.650000,-0.003000
3899,289800.000,-72.426000,38.707000,39.020000,3.034000,-0.596000,2.203000,-1.606000,0.002000
3900,289900.000,-72.372000,36.677000,41.330000,3.205000,-0.691000,2.229000,-1.537000,0.000000
3901,290000.000,-72.154000,34.608000,43.547000,3.423000,-0.760000,2.247000,-1.486000,0.000000
3902,290100.000,-71.796000,32.453000,45.686000,3.617000,-0.821000,2.255000,-1.416000,0.000000
3903,290200.000,-71.337000,30.213000,47.693000,3.742000,-0.881000,2.238000,-1.356000,-0.002000
3904,290300.000,-70.753000,27.926000,49.638000,3.882000,-0.942000,2.255000,-1.304000,-0.002000
3905,290400.000,-70.076000,25.654000,51.536000,4.069000,-1.011000,2.264000,-1.235000,0.000000
3906,290500.000,-69.360000,23.352000,53.380000,4.193000,-1.080000,2.264000,-1.183000,0.000000
3907,290600.000,-68.629000,21.034000,55.185000,4.310000,-1.166000,2.255000,-1.106000,-0.002000
3908,290700.000,-67.928000,18.754000,57.020000,4.473000,-1.227000,2.264000,-1.045000,-0.003000
3909,290800.000,-67.197000,16.538000,58.849000,4.644000,-1.296000,2.264000,-0.967000,-0.002000
3910,290900.000,-66.504000,14.352000,60.575000,4.808000,-1.356000,2.264000,-0.898000,-0.002000
3911,291000.000,-65.820000,12.189000,62.232000,4.901000,-1.434000,2.247000,-0.855000,0.000000
3912,291100.000,-65.065000,10.066000,63.773000,5.002000,-1.469000,2.255000,-0.777000,-0.002000
3913,291200.000,-64.209000,8.012000,65.181000,5.119000,-1.529000,2.229000,-0.717000,-0.002000
3914,291300.000,-63.228000,6.005000,66.449000,5.267000,-1.581000,2.229000,-0.648000,-0.002000
3915,291400.000,-62.170000,4.022000,67.546000,5.352000,-1.616000,2.195000,-0.587000,-0.002000
3916,291500.000,-60.987000,1.984000,68.479000,5.391000,-1.659000,2.178000,-0.518000,0.000000
3917,291600.000,-59.672000,-0.054000,69.265000,5.438000,-1.702000,2.134000,-0.440000,0.000000
3918,291700.000,-58.232000,-2.069000,69.949000,5.477000,-1.736000,2.117000,-0.380000,0.000000
3919,291800.000,-56.684000,-4.068000,70.603000,5.609000,-1.780000,2.065000,-0.294000,-0.002000
3920,291900.000,-55.073000,-6.145000,71.163000,5.671000,-1.814000,2.022000,-0.199000,-0.002000
3921,292000.000,-53.446000,-8.308000,71.676000,5.648000,-1.866000,1.970000,-0.112000,-0.002000
3922,292100.000,-51.773000,-10.493000,72.236000,5.687000,-1.901000,1.936000,-0.017000,-0.003000
3923,292200.000,-50.077000,-12.710000,72.835000,5.718000,-1.952000,1.866000,0.078000,-0.002000
3924,292300.000,-48.318000,-14.951000,73.551000,5.858000,-1.996000,1.815000,0.181000,-0.002000
3925,292400.000,-46.583000,-17.269000,74.313000,5.951000,-2.039000,1.754000,0.276000,-0.002000
3926,292500.000,-44.902000,-19.704000,75.052000,5.943000,-2.082000,1.694000,0.380000,-0.002000
3927,292600.000,-43.197000,-22.123000,75.830000,5.982000,-2.108000,1.642000,0.484000,-0.002000
3928,292700.000,-41.447000,-24.550000,76.624000,6.029000,-2.151000,1.573000,0.561000,-0.003000
3929,292800.000,-39.610000,-26.914000,77.409000,6.177000,-2.177000,1.512000,0.648000,-0.002000
3930,292900.000,-37.711000,-29.302000,78.055000,6.255000,-2.194000,1.452000,0.726000,-0.002000
3931,293000.000,-35.812000,-31.714000,78.491000,6.216000,-2.212000,1.400000,0.812000,-0.003000
